time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,eulerX,eulerY,eulerZ,mic,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19
1544253232.8783312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544253232.8841312,-0.07,-0.1,9.39,-0.0625,0.0,-0.0625,356.875,-0.3125,0.5625,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544253235.2191582,-0.04,-0.09,9.35,0.0,-0.125,-0.125,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544253235.853118,-0.03,-0.09,9.4,-0.0625,0.125,-0.125,0.0,-0.375,0.5625,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544253236.4881213,-0.08,-0.08,9.39,-0.0625,-0.0625,0.0,0.0,-0.375,0.5625,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544253237.1182964,-0.07,-0.13,9.38,0.0625,0.25,0.0,0.0,-0.375,0.5625,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544253237.7532694,-0.07,-0.11,9.38,0.0,-0.25,-0.0625,0.0,-0.375,0.5625,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544253238.3846087,-0.05,-0.1,9.39,0.0625,-0.125,0.125,0.0,-0.375,0.5625,0.04,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544253239.0184236,-0.05,-0.09,9.36,-0.0625,-0.125,0.0625,0.0,-0.375,0.5625,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544253239.649601,-0.05,-0.08,9.38,0.0625,-0.0625,0.0,0.0,-0.375,0.5625,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544253240.284642,-0.07,-0.08,9.39,0.1875,0.375,0.0625,0.0,-0.375,0.5625,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
