time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,eulerX,eulerY,eulerZ,mic,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,ground
1544000954.337214,-1.18,-0.45,9.33,0.0625,0.125,0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000954.976493,-1.17,-0.45,9.37,0.0,-0.0625,0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000955.6196039,-1.16,-0.45,9.33,0.125,-0.0625,-0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000956.2580485,-1.16,-0.43,9.34,0.1875,0.0,-0.125,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000956.8965673,-1.17,-0.43,9.29,-0.1875,0.0,0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000957.536374,-1.16,-0.45,9.36,0.125,-0.125,-0.125,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000958.174847,-1.16,-0.45,9.33,0.125,-0.125,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000958.8156297,-1.13,-0.45,9.34,-0.0625,0.0,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000959.4571936,-1.16,-0.43,9.31,-0.0625,-0.25,0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000960.0918846,-1.15,-0.42,9.32,0.0625,0.125,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000960.7347758,-1.16,-0.47,9.36,0.0,-0.125,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000961.3733559,-1.14,-0.44,9.34,0.0625,0.125,-0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000962.0129387,-1.16,-0.45,9.35,-0.0625,0.125,0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000962.652058,-1.16,-0.45,9.31,0.0,0.0625,0.125,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000963.2904181,-1.15,-0.47,9.3,0.125,0.0,-0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000963.9337614,-1.13,-0.44,9.32,-0.125,0.0625,-0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000964.5684962,-1.16,-0.43,9.32,0.0,0.125,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000965.21166,-1.15,-0.44,9.32,0.0,-0.0625,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000965.8504019,-1.17,-0.45,9.31,-0.125,0.125,0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000966.48869,-1.13,-0.44,9.29,-0.125,0.0625,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000967.1282773,-1.18,-0.45,9.33,-0.0625,0.0,-0.1875,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000967.7712855,-1.17,-0.47,9.33,-0.1875,-0.1875,0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000968.4096234,-1.16,-0.44,9.35,-0.1875,0.125,0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000969.0453422,-1.17,-0.45,9.29,0.125,0.0,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000969.6873374,-1.15,-0.45,9.3,-0.125,0.0,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000970.3268194,-1.18,-0.44,9.33,0.0625,0.125,-0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000970.9654195,-1.17,-0.46,9.3,-0.0625,-0.0625,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000971.604929,-1.15,-0.47,9.31,0.0,0.125,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000972.2470033,-1.18,-0.45,9.3,0.0625,-0.1875,-0.125,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,back
1544000972.8869305,-1.16,-0.46,9.31,-0.0625,0.0,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,back
1544000973.525425,-1.16,-0.45,9.33,0.0625,-0.1875,-0.125,354.0,-6.8125,2.6875,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,back
1544000974.1649244,-1.17,-0.46,9.36,0.0625,0.0625,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,back
1544000974.803705,-1.14,-0.45,9.33,-0.25,0.0625,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,back
1544000975.4421315,-1.14,-0.49,9.29,-0.0625,0.0,0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,back
1544000976.0819376,-1.14,-0.46,9.32,-0.0625,-0.125,0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,back
1544000976.7198017,-1.16,-0.44,9.33,0.125,0.0625,0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,back
1544000977.3629413,-1.16,-0.48,9.31,-0.0625,-0.125,-0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,back
1544000978.0026565,-1.17,-0.44,9.33,0.0,-0.1875,-0.0625,354.0,-6.8125,2.6875,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000978.6412375,-1.15,-0.45,9.34,-0.0625,0.0625,0.0625,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,back
1544000979.2795987,-1.15,-0.46,9.32,0.0,0.125,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,back
1544000979.9191957,-1.15,-0.45,9.33,0.0,0.0,0.1875,354.0,-6.8125,2.6875,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,back
1544000980.5574155,-1.17,-0.45,9.33,0.0625,-0.1875,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000981.200441,-1.14,-0.47,9.35,-0.3125,-0.0625,0.125,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,back
1544000981.8362246,-1.15,-0.48,9.31,0.0625,-0.125,0.125,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,back
1544000982.4781482,-1.17,-0.45,9.33,0.125,0.125,0.0,354.0,-6.8125,2.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,back
1544000992.103786,-0.63,1.94,9.11,-0.25,3.125,-0.4375,356.1875,-3.0625,-12.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,48.0,0.0,0.0,left
1544000992.7462592,-0.15,2.06,9.49,-0.6875,-1.375,0.0625,356.25,-2.625,-12.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,40.0,0.0,0.0,left
1544000993.3902318,-0.37,2.04,9.4,1.8125,2.1875,-0.125,356.1875,-2.625,-11.875,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,36.0,0.0,0.0,left
1544000994.0327022,-0.38,2.0,9.42,0.0625,0.375,-0.125,356.1875,-2.5625,-11.875,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,44.0,0.0,0.0,left
