time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,eulerX,eulerY,eulerZ,mic,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19,ground
1544000397.4224653,-1.07,-0.23,9.4,0.25,-0.375,0.125,359.75,-6.25,1.5625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,7.0,0.0,right
1544000398.0612547,-1.0,-0.29,9.16,0.6875,-0.4375,-0.1875,359.6875,-6.0625,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,8.0,0.0,right
1544000398.7007165,-1.26,-0.1,9.52,1.8125,-5.9375,0.375,359.8125,-6.4375,1.375,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,right
1544000399.3430552,-1.12,-0.33,9.67,-0.0625,-1.375,-0.125,359.75,-6.3125,1.875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,6.0,0.0,right
1544000399.9839036,-1.03,-0.26,9.31,-0.375,0.875,-0.1875,359.75,-6.375,1.625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,7.0,0.0,right
1544000400.6174428,-1.06,-0.24,9.39,0.1875,0.8125,0.0625,359.75,-6.4375,1.625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,8.0,0.0,right
1544000401.2591307,-1.06,-0.29,9.37,-0.125,0.5,0.0,359.75,-6.4375,1.625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,0.0,8.0,0.0,right
1544000401.899052,-1.08,-0.26,9.31,-2.5625,-2.0625,0.375,359.75,-6.375,1.625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,6.0,0.0,right
1544000402.5375264,-1.02,-0.23,9.32,0.0625,0.1875,0.0,359.75,-6.4375,1.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,7.0,0.0,right
1544000403.1759233,-1.06,-0.24,9.33,0.1875,-0.0625,0.0,359.75,-6.4375,1.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,7.0,0.0,right
1544000403.818533,-1.05,-0.25,9.37,0.0,-0.125,-0.0625,359.75,-6.4375,1.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,5.0,0.0,right
1544000404.4583845,-1.04,-0.23,9.35,0.0625,0.0,-0.0625,359.75,-6.4375,1.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,7.0,0.0,right
1544000405.0968363,-1.04,-0.25,9.37,-0.0625,0.0,-0.125,359.75,-6.4375,1.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,6.0,0.0,right
1544000405.7364187,-1.06,-0.22,9.35,0.0,0.25,0.0625,359.75,-6.4375,1.75,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,6.0,0.0,right
1544000406.3747735,-1.04,-0.22,9.33,-0.25,0.1875,0.0,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,6.0,0.0,right
1544000407.0133085,-1.03,-0.23,9.35,0.25,-0.5,0.0625,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,7.0,0.0,0.0,right
1544000407.6521897,-1.03,-0.21,9.35,0.125,-0.1875,0.0,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,4.0,0.0,right
1544000408.2917845,-1.07,-0.22,9.35,0.0,0.0625,0.1875,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,6.0,0.0,right
1544000408.9303422,-1.06,-0.2,9.34,0.0625,0.0,0.0,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,0.0,6.0,0.0,right
1544000409.5697608,-1.07,-0.25,9.34,0.0625,0.3125,0.0625,359.75,-6.4375,1.6875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,4.0,0.0,right
1544000410.2117553,-1.09,-0.21,9.31,0.0,0.0625,-0.125,359.75,-6.4375,1.6875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,6.0,0.0,right
1544000410.8516407,-1.07,-0.22,9.35,0.0625,0.0625,-0.0625,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,right
1544000411.4900925,-1.05,-0.21,9.33,-0.0625,0.1875,0.0625,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6.0,0.0,right
1544000412.1324046,-1.07,-0.22,9.33,-0.0625,-0.25,-0.0625,359.75,-6.4375,1.6875,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,6.0,0.0,right
1544000412.7756834,-1.07,-0.22,9.35,0.0625,0.0625,0.0625,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,6.0,0.0,right
1544000413.4155195,-1.06,-0.22,9.35,0.0,-0.0625,0.0,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,right
1544000414.0572293,-1.08,-0.24,9.36,0.25,-0.0625,-0.0625,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,right
1544000414.6969144,-1.07,-0.22,9.35,0.0,0.125,0.0,359.75,-6.4375,1.6875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,4.0,0.0,right
1544000415.3354998,-1.05,-0.25,9.37,-0.125,-0.0625,0.0625,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,5.0,0.0,right
1544000415.978805,-1.04,-0.23,9.37,0.125,-0.125,-0.0625,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,right
1544000416.6168418,-1.07,-0.22,9.37,-0.0625,-0.0625,0.125,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,right
1544000417.252603,-1.07,-0.24,9.35,0.0625,-0.0625,0.125,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,right
1544000417.894628,-1.06,-0.21,9.37,0.0625,-0.0625,0.0,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,right
1544000418.5345476,-1.08,-0.24,9.37,0.0,0.0625,-0.125,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,9.0,0.0,right
1544000419.176434,-1.07,-0.25,9.36,0.0625,0.0625,-0.125,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,7.0,0.0,right
1544000419.8126054,-1.08,-0.23,9.35,0.0,-0.0625,0.0,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,7.0,0.0,right
1544000420.4542656,-1.07,-0.25,9.33,-0.0625,0.0,0.0625,359.75,-6.4375,1.6875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,8.0,3.0,0.0,right
1544000429.7473,-1.27,-1.13,9.25,0.625,1.875,-0.125,359.8125,-7.5,6.9375,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,back
1544000430.390138,-1.42,-1.05,9.22,2.5625,-1.75,-0.0625,359.875,-7.625,6.3125,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,back
1544000431.024814,-1.11,-0.84,9.62,0.4375,-1.375,-0.3125,359.875,-7.1875,5.9375,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,back
1544000431.6680827,-1.35,-0.96,9.35,1.0625,-0.1875,-0.25,359.875,-7.875,6.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,back
1544000432.3065326,-1.33,-0.99,9.5,0.0625,-0.625,0.0,359.875,-7.9375,6.375,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,back
1544000432.946318,-1.23,-0.97,9.56,0.8125,-0.4375,-0.375,359.875,-8.125,6.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,back
1544000433.5807865,-1.41,-0.98,9.31,-1.0,-2.25,0.25,0.25,-7.9375,6.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,back
1544000434.2200644,-1.23,-0.91,9.45,0.0,-0.4375,-0.125,0.1875,-7.9375,6.1875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,back
1544000434.8550725,-1.28,-1.0,9.3,-0.1875,0.1875,-0.0625,0.1875,-7.875,6.1875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,back
1544000435.4895737,-1.24,-0.99,9.35,0.3125,-0.3125,0.0625,0.1875,-7.8125,6.1875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,back
1544000436.1342585,-1.26,-0.95,9.33,0.1875,-0.125,0.0625,0.1875,-7.8125,6.125,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,back
1544000436.7713227,-1.25,-1.02,9.29,0.0,-0.625,0.0,0.1875,-7.75,6.125,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,back
1544000437.4108486,-1.28,-0.99,9.27,0.0,-0.75,-0.0625,0.1875,-7.75,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,1.0,0.0,0.0,back
1544000438.0487902,-1.29,-1.03,9.29,0.125,-0.1875,0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,back
1544000438.6917884,-1.26,-0.99,9.29,-0.0625,-0.5,-0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,back
1544000439.33028,-1.29,-1.01,9.33,-0.0625,0.125,0.0,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,back
1544000439.9661372,-1.28,-1.01,9.31,-0.0625,0.0625,0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,back
1544000440.609162,-1.26,-1.0,9.27,0.0625,0.0,-0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,back
1544000441.2476149,-1.27,-1.0,9.27,-0.125,0.0625,0.125,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,back
1544000441.8819683,-1.27,-0.98,9.29,0.0,0.1875,-0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,back
1544000442.5217292,-1.26,-0.97,9.29,-0.0625,-0.25,0.0,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,back
1544000443.156383,-1.27,-0.99,9.31,0.0625,0.0,0.0,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,back
1544000443.795505,-1.28,-1.01,9.28,0.0,0.125,-0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,8.0,0.0,0.0,back
1544000444.4300923,-1.25,-1.01,9.34,-0.0625,-0.25,-0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,back
1544000445.0642767,-1.29,-1.02,9.27,-0.1875,0.0,0.0,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,back
1544000445.7038276,-1.28,-1.0,9.31,-0.0625,0.1875,0.0,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,back
1544000446.3467002,-1.28,-1.01,9.26,0.125,-0.0625,-0.125,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,back
1544000446.9812272,-1.28,-0.98,9.3,0.0,0.0625,-0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,back
1544000447.6242146,-1.27,-0.99,9.29,-0.0625,0.1875,0.0,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,back
1544000448.2636383,-1.26,-0.99,9.3,-0.125,-0.0625,-0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,back
1544000448.9065602,-1.27,-1.01,9.29,0.0,-0.0625,0.0625,0.1875,-7.6875,6.0625,0.05,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,back
1544000449.5447788,-1.26,-1.01,9.29,0.0,-0.0625,0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,9.0,0.0,back
1544000450.180398,-1.27,-1.01,9.32,-0.0625,0.0625,0.0,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,back
1544000450.8183854,-1.27,-1.0,9.32,-0.125,-0.125,0.0,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,back
1544000451.4543147,-1.27,-0.99,9.31,0.125,-0.0625,0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,back
1544000452.0922754,-1.26,-0.98,9.29,0.125,0.0,-0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,back
1544000452.7277687,-1.29,-1.0,9.28,0.0,0.25,-0.125,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,back
1544000453.3663437,-1.29,-1.0,9.32,-0.0625,0.0625,-0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,back
1544000454.0009792,-1.28,-1.0,9.29,0.0625,0.0,0.125,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,back
1544000454.6441412,-1.25,-0.99,9.29,0.125,0.0,0.0,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,back
1544000455.2823496,-1.27,-1.01,9.33,-0.0625,0.125,0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,back
1544000455.9218547,-1.27,-1.0,9.31,0.0,-0.0625,0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,back
1544000456.561207,-1.29,-0.99,9.27,0.0625,0.0,0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,back
1544000457.1993988,-1.27,-1.0,9.31,-0.125,-0.25,0.0,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,back
1544000457.8389618,-1.25,-0.99,9.32,0.1875,0.0,0.0625,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,back
1544000458.4771779,-1.27,-1.0,9.28,0.0,-0.0625,0.0,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,back
1544000459.1117373,-1.27,-1.0,9.35,0.0,0.0625,0.0,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,back
1544000459.754739,-1.27,-1.01,9.29,-0.0625,-0.0625,-0.125,0.1875,-7.6875,6.0625,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,0.0,back
1544000469.6457827,-0.67,-1.43,9.3,2.375,0.6875,0.1875,11.125,-3.8125,8.375,0.06,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
1544000470.2842295,-0.59,-1.33,9.5,0.625,-0.5625,-0.25,11.0625,-3.6875,7.875,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
1544000470.9201462,-0.4,-1.41,9.1,-3.3125,-5.625,0.75,11.0625,-2.8125,7.875,0.05,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left
