time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,eulerX,eulerY,eulerZ,mic,FSR0,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,FSR9,FSR10,FSR11,FSR12,FSR13,FSR14,FSR15,FSR16,FSR17,FSR18,FSR19
1544696265.9662008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696268.328573,2.24,1.72,-9.37,-0.8125,0.5,0.125,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696268.9722378,2.25,1.78,-9.39,-0.75,0.3125,-0.0625,283.3125,13.0,-169.125,0.04,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696269.6155012,2.27,1.82,-9.38,0.5625,0.375,0.0625,283.3125,13.0,-168.9375,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696270.254184,2.27,1.82,-9.37,-0.125,0.25,0.1875,283.3125,13.0,-168.9375,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696270.8935022,2.25,1.83,-9.38,-0.375,0.25,0.0,283.3125,13.0,-168.9375,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696271.5393918,2.26,1.84,-9.34,-0.125,-0.75,-0.1875,283.375,12.9375,-168.9375,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696272.1828334,2.3,1.83,-9.38,-0.0625,-0.3125,-0.0625,283.375,12.9375,-168.9375,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696272.8264067,2.29,1.86,-9.4,-0.125,0.75,-0.0625,283.375,12.9375,-168.9375,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696273.4733064,2.35,1.84,-9.34,0.0625,-0.0625,0.0,283.3125,13.0625,-168.9375,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696274.1157753,2.35,1.84,-9.34,0.1875,0.0,0.0625,283.3125,13.0625,-168.9375,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696274.7590528,2.35,1.85,-9.34,0.0,-0.4375,0.0625,283.3125,13.0625,-168.9375,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696275.4023206,2.34,1.88,-9.34,0.3125,0.125,-0.0625,283.3125,13.0625,-168.9375,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696276.045716,2.34,1.88,-9.31,-0.3125,-0.125,0.0625,283.3125,13.0625,-168.9375,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696276.6842568,2.34,1.9,-9.36,0.0,0.3125,-0.125,283.3125,13.125,-168.9375,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696277.3311918,2.35,1.88,-9.37,0.0625,0.0,-0.0625,283.3125,13.125,-168.9375,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696277.9749296,2.34,1.9,-9.35,-0.1875,-0.25,0.0625,283.3125,13.125,-168.875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696278.6219683,2.33,1.91,-9.32,0.125,-0.25,-0.125,283.3125,13.125,-168.875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696279.2643538,2.32,1.88,-9.3,-0.1875,0.125,0.0625,283.3125,13.125,-168.875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696279.9155817,2.33,1.92,-9.34,-0.5625,-0.0625,-0.0625,283.3125,13.0625,-168.875,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696280.562942,2.33,1.93,-9.32,-0.0625,-0.0625,0.0625,283.3125,13.0625,-168.875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696281.2016532,2.34,1.95,-9.32,-0.125,-0.3125,0.0625,283.3125,13.0625,-168.875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696281.8449268,2.32,1.93,-9.33,0.1875,-0.4375,0.0625,283.3125,13.0,-168.875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696282.4874744,2.33,1.93,-9.3,0.0625,-0.375,0.0,283.375,13.0,-168.875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696283.131113,2.33,1.95,-9.32,0.125,0.0,0.0625,283.375,13.0,-168.875,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696283.7784488,2.33,1.94,-9.35,0.0625,-0.1875,-0.0625,283.375,13.0,-168.875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696284.4211147,2.32,1.94,-9.32,-0.125,-0.125,0.0,283.375,13.0,-168.875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696285.0648406,2.33,1.98,-9.37,-0.125,-0.1875,0.0,283.375,13.0,-168.875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696285.7083614,2.33,1.97,-9.36,0.1875,0.125,0.125,283.375,13.0,-168.875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544696286.3505223,2.31,1.94,-9.32,0.1875,-0.3125,0.0,283.375,13.0,-168.875,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
